generated_query,true_query,exact_match,query_similarity_measure,string_similarity_measure,has_join,has_multiple_tables,exec_gen_query
" 
SELECT MIN(ru) FROM table_10818465_1;
",select min(ru) from table_10818465_1,True,1.0,1.0,False,False,True
" 

SELECT airdate FROM table_25721_3 WHERE dave_ja_vu_viewers = 106000;
",select airdate from table_25721_3 where dave_ja_vu_viewers = 106000,True,1.0,1.0,False,False,True
" 
SELECT COUNT(*) FROM table_2175858_1 WHERE race_time = '3:09:45';
","select count(driver) from table_2175858_1 where race_time = ""3:09:45""",False,1.0,0.875,False,False,True
" 

SELECT three_darts_challenge 
FROM table_26733129_1 
WHERE air_date = '10 may 2010';
","select three_darts_challenge from table_26733129_1 where air_date = ""10 may 2010""",True,1.0,1.0,False,False,True
" 

SELECT school 
FROM table_14286908_1 
WHERE year_of_last_win = '2007-08';
","select school from table_14286908_1 where year_of_last_win = ""2007-08""",True,1.0,1.0,False,False,True
" 

SELECT COUNT(*) FROM table_25016824_2 WHERE air_date = '15-nov-1997';
","select count(vote) from table_25016824_2 where air_date = ""15 november 1997""",False,0.0,0.6,False,False,True
" 
SELECT voltage_range__v_
FROM table_15261_1
WHERE clock_multiplier IN ('3x', '2x')
AND part_number = 'a80486dx4wb-100';
","select count(voltage_range__v_) from table_15261_1 where clock_multiplier = ""3x or 2x mode"" and part_number = ""a80486dx4wb-100""",False,0.0,0.6428571428571429,False,False,True
" 
SELECT * FROM table_26436_2 WHERE original_broadway_cast = 'Jesse L. Martin' AND year = 2005;
","select 2005 as _film from table_26436_2 where original_broadway_cast = ""jesse l. martin""",False,0.0,0.8333333333333334,False,False,False
" 
SELECT COUNT(*) FROM table_10408617_5 WHERE bts_retail_price__regulated_ = '2.553p/min';
","select count(tariff_code) from table_10408617_5 where bts_retail_price__regulated_ = ""2.553p/min""",False,1.0,0.875,False,False,True
" 
SELECT date_of_appointment FROM table_27782699_3 WHERE replaced_by = 'Kim Fogh';
","select date_of_appointment from table_27782699_3 where replaced_by = ""kim fogh""",True,1.0,1.0,False,False,True
" 

SELECT lyricist FROM table_11827596_4 WHERE film_name = 'gopal krishna' AND co_singer ='solo';
","select lyricist from table_11827596_4 where film_name = ""gopal krishna"" and co_singer = ""solo""",False,1.0,0.9166666666666666,False,False,True
" 
SELECT pole_position FROM table_1137695_3 WHERE grand_prix ='monaco';
","select pole_position from table_1137695_3 where grand_prix = ""monaco grand_prix""",False,0.0,0.6666666666666666,False,False,True
" 

SELECT winning_team FROM table_13512105_3 WHERE winning_driver IN ('Ryan Briscoe', 'Tomas Scheckter');
","select winning_team from table_13512105_3 where winning_driver = ""ryan briscoe"" and fastest_lap = ""tomas scheckter""",False,1.0,0.5384615384615384,False,False,True
" 

SELECT category, COUNT(*) AS count
FROM music_festival
GROUP BY category
ORDER BY count DESC;
","select category, count(*) from music_festival group by category",False,1.0,1.0,False,False,True
" 

SELECT COUNT(DISTINCT violent)
FROM table_25271777_1
WHERE forcible_rape = 1156;
",select count(violent) from table_25271777_1 where forcible_rape = 1156,False,1.0,0.875,False,False,True
" 
SELECT callback_venue FROM table_27455867_1 WHERE episode_air_date = '2011-01-20';
","select callback_venue from table_27455867_1 where episode_air_date = ""january 20, 2011""",False,0.0,0.7,False,False,True
" 

SELECT version FROM table_19329117_1 WHERE official_name = 'AutoCAD Architectural Desktop 3';
","select version from table_19329117_1 where official_name = ""autocad architectural desktop 3""",True,1.0,1.0,False,False,True
" 
SELECT incumbent FROM table_2668336_17 WHERE candidates LIKE '%Charles Fisher (DR) 65.1% W. Jones (F) 34.9%'
","select incumbent from table_2668336_17 where candidates = ""charles fisher (dr) 65.1% w. jones (f) 34.9%""",False,1.0,0.8666666666666667,False,False,True
" 
SELECT location
FROM cinema
WHERE openning_year >= 2010
GROUP BY location
ORDER BY COUNT(location) DESC
LIMIT 1;
",select location from cinema where openning_year >= 2010 group by location order by count(*) desc limit 1,False,1.0,0.9333333333333333,False,False,True
" 

SELECT product_type_code, COUNT(*) AS count
FROM products
GROUP BY product_type_code
ORDER BY count DESC;
","select product_type_code, count(*) from products group by product_type_code",False,1.0,1.0,False,False,True
" 
SELECT high_points
FROM table_23286158_10
WHERE record = '48-30'
ORDER BY high_points DESC
LIMIT 1;
","select high_points from table_23286158_10 where record = ""48-30""",False,0.005,1.0,False,False,True
" 
SELECT COUNT(DISTINCT nickname) FROM table_16383772_1 WHERE school ='st. bonaventure university';
","select count(nickname) from table_16383772_1 where school = ""st. bonaventure university""",False,1.0,0.7,False,False,True
" 

SELECT papers.title
FROM papers
JOIN authorship ON papers.paperid = authorship.paperid
JOIN authors ON authorship.authid = authors.authid
WHERE authors.fname = 'Aaron' AND authors.lname = 'Turon';
","select t3.title from authors as t1 join authorship as t2 on t1.authid = t2.authid join papers as t3 on t2.paperid = t3.paperid where t1.fname = ""aaron"" and t1.lname = ""turon""",False,1.0,0.5217391304347826,True,True,True
" 
SELECT provider FROM table_14465871_2 WHERE version = '2008';
","select provider from table_14465871_2 where version = ""2008""",True,1.0,1.0,False,False,True
" 
SELECT ds_division
FROM table_12485020_1
WHERE divisional_secretary = 'S. H. Muzammil';
","select ds_division from table_12485020_1 where divisional_secretary = ""s. h. muzammil""",True,1.0,1.0,False,False,True
" 

SELECT department FROM table_17118006_2 WHERE irrigated_ha = 2170;
",select department from table_17118006_2 where irrigated_ha = 2170,True,1.0,1.0,False,False,True
" 
SELECT type FROM table_2562572_30 WHERE settlement = 'rabe';
","select type from table_2562572_30 where settlement = ""rabe""",True,1.0,1.0,False,False,True
" 
SELECT candidates FROM table_1341640_39 WHERE party = 'Republican';
","select candidates from table_1341640_39 where party = ""republican""",True,1.0,1.0,False,False,True
" 
SELECT passing_yards_per_game
FROM table_27487336_1
WHERE rushing_yards_per_game = 113.6;
","select passing_yards_per_game from table_27487336_1 where rushing_yards_per_game = ""113.6""",False,1.0,0.875,False,False,True
" 

SELECT COUNT(*) FROM table_26150013_1 WHERE original_air_date = 'April 3, 2012';
","select count(title) from table_26150013_1 where original_air_date = ""april 3, 2012""",False,1.0,0.9,False,False,True
" 

SELECT tv_channel.series_name
FROM cartoon
JOIN tv_channel ON cartoon.channel = tv_channel.id
WHERE cartoon.title = 'The Rise of the Blue Beetle!';
","select t1.series_name from tv_channel as t1 join cartoon as t2 on t1.id = t2.channel where t2.title = ""the rise of the blue beetle!""",False,1.0,0.6666666666666666,True,True,True
" 
SELECT COUNT(*) FROM table_17978052_2 WHERE borough_or_census_area = 'Nome (CA)';
","select min(_number_s_dam_and_gnis_query_link) from table_17978052_2 where borough_or_census_area = ""nome (ca)""",False,0.0,0.8888888888888888,False,False,True
" 
SELECT route_via FROM table_29770377_1 WHERE destination = 'guruvayur';
","select route_via from table_29770377_1 where destination = ""guruvayur""",True,1.0,1.0,False,False,True
" 

SELECT time___et__ FROM table_14433719_1 WHERE opponent = 'denver broncos';
","select time___et__ from table_14433719_1 where opponent = ""at denver broncos""",False,0.0,0.8,False,False,True
" 
SELECT dominant_religion__2002_ 
FROM table_2562572_35 
WHERE settlement = 'banatski despotovac';
","select dominant_religion__2002_ from table_2562572_35 where type = ""village"" and settlement = ""banatski despotovac""",False,1.0,0.75,False,False,True
" 
SELECT COUNT(*) FROM member WHERE address!= 'Hartford';
",select count(*) from member where address <> 'hartford',False,1.0,0.75,False,False,True
" 

SELECT * FROM table_17964087_2 WHERE romanised_name = 'cheung, raymond man-to';
","select foreign_nationality from table_17964087_2 where romanised_name = ""cheung, raymond man-to""",False,0.0,0.9,False,False,True
" 
SELECT candidate FROM table_25818630_2 WHERE result____percentage = '0.4%';
","select candidate from table_25818630_2 where result____percentage = ""0.4%""",True,1.0,1.0,False,False,True
" 

SELECT cover_date FROM table_1217448_1 WHERE character_s_ = 'x-men' AND character_s_ ='magneto';
","select cover_date from table_1217448_1 where character_s_ = ""x-men ; magneto""",False,0.0,0.7777777777777778,False,False,True
" 

SELECT order_id, SUM(product_quantity) AS total_quantity
FROM order_items
GROUP BY order_id;
","select order_id, sum(product_quantity) from order_items group by order_id",False,1.0,1.0,False,False,True
" 
SELECT segment_b
FROM table_15187735_21
WHERE segment_c = 'artificial flowers';
","select segment_b from table_15187735_21 where segment_c = ""artificial flowers""",True,1.0,1.0,False,False,True
" 
SELECT people.name
FROM people
LEFT JOIN candidate ON people.people_id = candidate.people_id
WHERE candidate.people_id IS NULL;
",select name from people where not people_id in (select people_id from candidate),False,1.0,0.4,False,True,True
" 

SELECT title FROM table_14637853_3 WHERE original_air_date = 'September 23, 1995';
","select title from table_14637853_3 where original_air_date = ""september23,1995""",False,0.0,0.875,False,False,True
" 
SELECT party FROM table_1341395_36 WHERE incumbent = 'Deborah Pryce';
","select party from table_1341395_36 where incumbent = ""deborah pryce""",True,1.0,1.0,False,False,True
" 
SELECT report FROM table_22298383_1 WHERE average_speed__mph_ = '128.27' AND day = 'Sunday';
","select report from table_22298383_1 where day = ""sunday"" and average_speed__mph_ = ""128.27""",False,1.0,1.0,False,False,True
" 
SELECT title FROM table_25800134_9 WHERE airdate = '1964-12-05';
","select title from table_25800134_9 where airdate = ""december 5, 1964""",False,0.0,0.7,False,False,True
" 

SELECT DISTINCT fname, city_code
FROM student
JOIN has_allergy
ON student.stuid = has_allergy.stuid
WHERE allergy IN ('milk', 'cat');
","select distinct t1.fname, t1.city_code from student as t1 join has_allergy as t2 on t1.stuid = t2.stuid where t2.allergy = ""milk"" or t2.allergy = ""cat""",False,0.0,0.45,True,True,False
" 

SELECT 
    SUM(settlement_amount) AS total_settlement_amount,
    AVG(settlement_amount) AS average_settlement_amount
FROM settlements;
","select sum(settlement_amount), avg(settlement_amount) from settlements",False,1.0,0.8,False,False,True
" 
SELECT COUNT(*) FROM table_2610582_2 WHERE power_kw__erp_ = '1kW' OR power_kw__erp_ = '29.94kW';
","select count(branding) from table_2610582_2 where power_kw__erp_ = ""1kw (29.94kw erp)""",False,0.0,0.6,False,False,True
" 

SELECT COUNT(DISTINCT canton) 
FROM table_1417184_1 
WHERE commune = 'waldbillig';
","select count(canton) from table_1417184_1 where commune = ""waldbillig""",False,1.0,0.875,False,False,True
" 
SELECT numer_of_jamaicans_granted_british_citizenship FROM table_11214212_1 WHERE naturalisation_by_residence = '927';
",select numer_of_jamaicans_granted_british_citizenship from table_11214212_1 where naturalisation_by_residence = 927,False,1.0,0.875,False,False,True
" 
SELECT lower_house_majority
FROM table_21531764_2
WHERE senior_us_senator = 'J. Shaheen';
","select lower_house_majority from table_21531764_2 where senior_us_senator = ""j. shaheen""",True,1.0,1.0,False,False,True
" 
SELECT aircraft_type FROM table_28342423_1 WHERE parent_unit = 'jagdgeschwader 26';
","select aircraft_type from table_28342423_1 where parent_unit = ""jagdgeschwader 26""",True,1.0,1.0,False,False,True
" 
SELECT candidates FROM table_1341586_44 WHERE candidates NOT IN (SELECT incumbent FROM table_1341586_44 WHERE incumbent = 'Henry B. Gonzalez');
","select candidates from table_1341586_44 where incumbent = ""henry b. gonzalez""",False,1.0,0.9,False,False,True
" 
SELECT mls_cup_playoffs
FROM table_245695_2
WHERE concacaf_champions_cup___concacaf_champions_league = 'quarter-finals'
AND mls_cup_playoffs LIKE '%09-10%';
","select mls_cup_playoffs from table_245695_2 where concacaf_champions_cup___concacaf_champions_league = ""quarter-finals (09-10)""",False,0.0,0.7777777777777778,False,False,True
" 

SELECT written_by FROM table_25640730_7 WHERE uk_air_date = '2013-02-18';
","select written_by from table_25640730_7 where uk_air_date = ""february 18, 2013""",False,0.0,0.7,False,False,True
" 

SELECT affiliation FROM table_28211213_1 WHERE institution = 'Davenport University';
","select affiliation from table_28211213_1 where institution = ""davenport university""",True,1.0,1.0,False,False,True
" 
SELECT COUNT(lap_two) FROM table_23018775_3 WHERE name ='marco andretti';
","select count(lap_two) from table_23018775_3 where name = ""marco andretti""",False,1.0,0.7777777777777778,False,False,True
" 
SELECT date_from, date_to FROM project_staff WHERE role_code = 'RESEARCHER';
","select date_from, date_to from project_staff where role_code = 'researcher'",True,1.0,1.0,False,False,True
" 
SELECT epa_rated_combined_fuel_economy FROM table_23840623_4 WHERE vehicle = 'Nissan Leaf';
","select epa_rated_combined_fuel_economy from table_23840623_4 where vehicle = ""nissan leaf""",True,1.0,1.0,False,False,True
" 

SELECT COUNT(DISTINCT scientist)
FROM assignedto;
",select count(distinct scientist) from assignedto,True,1.0,1.0,False,False,True
" 

SELECT number_of_editions FROM table_29788320_2 WHERE concept = 'Club Q-base concept';
","select count(number_of_editions) from table_29788320_2 where concept = ""club q-base""",False,0.0,0.7777777777777778,False,False,True
" 

SELECT name_of_award
FROM table_25926120_7
WHERE awardee_s_ = 'elangbam natasha';
","select name_of_award from table_25926120_7 where awardee_s_ = ""elangbam natasha""",True,1.0,1.0,False,False,True
" 
SELECT incumbent FROM table_2668347_17 WHERE candidates LIKE '%jacob spangler (dr) 67.1%';
","select incumbent from table_2668347_17 where candidates = ""jacob spangler (dr) 67.1% jacob hay (f) 32.9%""",False,1.0,0.5333333333333333,False,False,True
" 
SELECT provider FROM table_3005999_1 WHERE destination = 'Liverpool';
","select provider from table_3005999_1 where destination = ""liverpool""",True,1.0,1.0,False,False,True
" 

SELECT * FROM table_22651355_3 WHERE june_10_11 = 'June 11, 1983';
","select august_21_22 from table_22651355_3 where june_10_11 = ""june 11, 1983""",False,0.0,0.9,False,False,True
